,supplier_name,Product_Designation,category
1705,WINOX,COITRET FN CARTON COUVERI DE TABLE,Furniture
1706,WINOX,ZINA 24P,Furniture
1707,WINOX,BEISTER CUILLERES A {HE SERJE ZINA 6P,Furniture
1708,WINOX,COFFRET EN CARTON COUVERT DE TABLE,Furniture
1709,WINOX,DOUJA 24P,Furniture
1710,LE MEILLEUR DISTRIBUTEUR,CRE,
1711,LE MEILLEUR DISTRIBUTEUR,CREME-CIRAGE SITIL NATUREL+EPONGE BTE 60G,Personal
1712,LE MEILLEUR DISTRIBUTEUR,CREME-CIRAGE SITIL NOIR+EPONGE BTE 60G,Personal
1713,LE MEILLEUR DISTRIBUTEUR,CREME-CIRAGE SITIL MARRON.F-+EPONGE BTE 60G,Personal
1714,LE MEILLEUR DISTRIBUTEUR, CREME-CIRAGE SITIL BLANC+EPONGE BTE 60G,Groceries
1715,LE MEILLEUR DISTRIBUTEUR,APPLICATEUR STIL 80ML SPECIAL NOIR,Groceries
1716,LE MEILLEUR DISTRIBUTEUR,APPLICATEUR STIL 80ML SPECIAL MARRON F,Groceries
1717,LE MEILLEUR DISTRIBUTEUR,EPONGE DE NETTOYAGE SITIL DAIM,Household Items/Supplies
1718,LE MEILLEUR DISTRIBUTEUR,EPONGE SPECIAL CHAUSSURE SITIL NATUREL,Household Items/Supplies
1719,LE MEILLEUR DISTRIBUTEUR,EPONGE SPECIAL CHAUSSURE SITIL NOIR,Household Items/Supplies
1720,LE MEILLEUR DISTRIBUTEUR,EPONGE SPECIAL CHAUSSURE SITIL MARRON F,Household Items/Supplies
1721,SOGEPLAN,18411514801427 LIT SANICAT CLASSIC 10L,Furniture
1722,SOGEPLAN,18411814801441 LIT SANICAT CLASSIC 20L,Furniture
1723,SOGEPLAN,.8411614803687 LIT SANICAT ACTIVE 10L,Furniture
1724,SOGEPLAN,8411514802677 [ur SANICAT DUO 10,Furniture
1725,SOGEPLAN,L,
1726,SOGEPLAN,841514801458  LIT SANICAT SUPER PLUS 2OL PARFU,Furniture
1727,SOGEPLAN,841514801434 [LIT SANICAT SUPER PLUS 10L PARFU,Furniture
1728,NABLIGROUP VICTORY,FOUR ENCASTRABLE 'ORLIENT' INOX-6 FONCTI EUR,Utilities
1729,NABLIGROUP VICTORY,MACHINE A LAVER S.AUTOMATIQUE 'ORIENT'X EUR,Utilities
1730,NABLIGROUP VICTORY,Total Bon de hvraison,Utilities
1731,NABLIGROUP VICTORY,18002162,
1732,NABLIGROUP VICTORY,Bon de livraison ndeg,Utilities
1733,NABLIGROUP VICTORY,CUISINIERE 'ORIENT' 60/60CM TN,Utilities
1734,HHW :,Cimatseur split Hater 9000BTU C/F New,Utilities
1735,HHW :,Buiding,Utilities
1736,HHW :,Climatiseur Split Haier 8000BTU Froid New,Utilities
1737,HHW :,Bulkdmg,Utilities
1738,HHW :,Sechoir Tour ST194 4,Utilities
1739,HHW :,Table a rep Super Euro,Utilities
1740,HHW :,Table a rep Turbo Vapeur,Utilities
1741,HHW :,Table a rep Speedy Max,Utilities
1742,HHW :,Housse de repassage COP520,Utilities
1743,HHW :,Houske de repassage COP143,Utilities
1744,LUX=PLAST,PORT : VERRE EN PP BLC/BLC,Utilities
1745,LUX=PLAST,ANNE AL PORTE SERV PP BLO/BLC,Utilities
1746,LUX=PLAST,COLL:: ACC 5B MARJIEN 5P PP BLC,Utilities
1747,LUX=PLAST,COLLIICT D'ACC SB 7PCS BLC/CHR,Utilities
1748,"EcoGam,sarl",9 992240 407705 Socyp Douchette Chromee,Tools
1749,"EcoGam,sarl",SODOUIM 9 992240 407804 Socyp - Douchette Chromee et Flexible 15m,Tools
1750,"EcoGam,sarl",7 9992240 407903 Socyp Support de Doucherte Chrome,Tools
1751,"EcoGam,sarl",9 992242 401701 Socyp - Flexible de toilette Im,Tools
1752,"EcoGam,sarl",9992242 401800 Socyp - Flexible de douche 1 5m,Tools
1753,"EcoGam,sarl",9 992242 401909 Socyp - Flexible de douche 2m,Tools
1754,"AUTO CAR,CONFORT",HOUSSE STANDARD TRIO,Household Items/Supplies
1755,"AUTO CAR,CONFORT",COUVRE SIEGE LOOK,Household Items/Supplies
1756,"AUTO CAR,CONFORT",BACHE DE PROTECTION PMA M,Household Items/Supplies
1757,"AUTO CAR,CONFORT",HOUSSE STANDARD HAWAI,Household Items/Supplies
1758,"AUTO CAR,CONFORT",COUVRE SIEGE BAMBOO,Furniture
1759,"AUTO CAR,CONFORT",TAPIS DE COFFRE EN PVC L,
1760,"AUTO CAR,CONFORT",SAC DE COFFRE LARGE,
1761,"AUTO CAR,CONFORT",TAPIS MOQUETTE STANDARD OASIS,
1762,"AUTO CAR,CONFORT",BACHE DE PROTECTION FW L,
1763,"AUTO CAR,CONFORT",CALE DOS CONFORT,
1764,"AUTO CAR,CONFORT",COUSSIN CAC,
1765,"AUTO CAR,CONFORT",TAPIS DE COURSE HAMMER,
1766,"AUTO CAR,CONFORT",STRONG,
1767,Societe de Cuers & des Echanges Internationaux,Velo Magnetique E-Lite,Transportation
1768,Societe de Cuers & des Echanges Internationaux,PO 1KG MER FIN SECHE IODE FLAMANT,
1769,Societe de Cuers & des Echanges Internationaux,PO 1KG MER GROS ESSORE IODE FLAMANT,
1770,SERVITEX,Jebba ref 18,Clothes
1771,SERVITEX,Jebba ref 25,Clothes
1772,SERVITEX,Jebba ref 26,Clothes
1773,SERVITEX,Sac isotherme MAROSAM 4 L ref 9909,
1774,SERVITEX,Sac isotherme MAROSAM 35 L ref 9910,
1775,SERVITEX,Sac isotherme MAROSAM 7 Lref 9911,
1776,SERVITEX,Sac isotherme MAROSAM 8L ref 9912,
1777,SERVITEX,Sac isotherme MAROSAM 7L ref 9913,
1778,"MAN AGRICOLE DU NORD,HAMMAMI MOHAMED RAMZI",SAC FERYVILLE 3KG,
1779, SocE sara,SAC FERYVILLE 3KG,
1780,Societe Fish Frais Dridi,Daurade,
1781,HAUSGERAATE,MOULIN A CAFE ZEN3086,Utilities
1782,HAUSGERAATE, MIXEUR PLONGEANT FAKIR LUCCA,Utilities
1783,HAUSGERAATE,SEN1 1000W,Utilities
1784,HAUSGERAATE, BATTEUR FAKIR,Utilities
1785,HAUSGERAATE,FOOD MASTER - ROBOT CREAM,Utilities
1786,HAUSGERAATE,MR CHEF QUADRO,Utilities
1787,HAUSGERAATE, ADELE STEEL,Utilities
1788,HAUSGERAATE,Seche cheveux proffesionelle AC,Utilities
1789,HAUSGERAATE, SENSE,Utilities
1790,HAUSGERAATE,TORREO,Utilities
1791,HAUSGERAATE,BALANCE DE CUISINE ZLN1686,Utilities
1792,HAUSGERAATE,BOUILLOIRE KETTLE ZLN2768,Utilities
1793,HAUSGERAATE,PRESSE AGRUME,Utilities
1794,HAUSGERAATE,BLENDER ZLN9124,Utilities
1795,veGA,"TV LED 50"" CURVED SMART 4K VTV JDC50 GRIS",Utilities
1796,PANDA,Galette de chaise gns,Furniture
1797,PANDA,Galette de chaise beige,Furniture
1798,PANDA,Galette de chaise rouge,Furniture
1799,PANDA,Galette de chaise violet,Furniture
1800,PANDA,Galette de chaise imprime,Furniture
1801,PANDA,Galette de chaise raye,Furniture
1802,CIETE EL AMANI,H0400G * THON ENTIER FNAR HO 400G ROUGE 4 11% 12,Groceries
1803,CIETE EL AMANI,HV700JN > THON ENTIER FNAR HV 700 GR JAUNI:,Groceries
1804,GENESE S.A.,PO SOAP NATURAL WHITE 120G,Personal
1805,GENESE S.A.,'PO SOAP NATURAL PEACH 120G,Personal
1806,GENESE S.A.,PO SOAP NATURAL PINK 120G,Personal
1807,GENESE S.A.,I PC SCAP HABBA SAUDA 120 GMS,
1808,GENESE S.A., PC SCAP NATURAL GREEN 1206,
1809,GENESE S.A.,PALM SH CURL CON aX12X80ML. AMED NG,
1810,GENESE S.A.,U PALN SH FRS 8 VOL 1X12X280ML AMED NG,
1811,GENESE S.A.,& DET 1X12X380ML AMED NG,
1812,GENESE S.A.,PALM SH NOUR,
1813,GENESE S.A.,PALM SH HLTH & SHN 1X12X380ML AMED NG,
1814,GENESE S.A.,PALM SH STR & BRI iX12X380ML AMED NG,
1815,GENESE S.A.,PALM SH VIBR COL 1X12X380ML AMED NG,
1816,GENESE S.A.,PALM SH AD ANTF 1X12X380ML AMED NG,
1817,GENESE S.A.,PALM SH ANTI FALL 1X12X380ML AMED NG,
1818,GENESE S.A.,MA1OC2S Barrette cheveux colDelcee),
1819,GENESE S.A.,... MA38338 Pince Rosalle,
1820,GENESE S.A.,2052/3565 13 Barette Ulysse,
1821,GENESE S.A., 2112852289 Pince a Cheveux Cou,
1822,GENESE S.A.,012830H 41 Barette Yasmine Classique,
1823,GENESE S.A.,13663/853 21 Pince a Cheveux Candy,Personal
1824,GENESE S.A.,MA 38 3 19 Pince a cheveux,Personal
1825,GENESE S.A.,1 DE 070034 2 Peut P Gam Gadget,
1826,GENESE S.A.,DE 207134 Bodles delcia came,
1827,GENESE S.A.,DE 20 7 144 Chouchou Mula perles (Delca),
1828,GENESE S.A.,MA 38 310 Pince climats gm (Delcia),Personal
1829,Global Trading compan,_ae NETTOYANT MACHINE A LAVER DR BECKMANN 250ML,Household Items/Supplies
1830,Global Trading compan,3507,
1831,Global Trading compan,> DETACHANT COLS POIGNETS DR BECKMANN 250ML 8032,Household Items/Supplies
1832,Global Trading compan,SAUCE PIZZA AROMATISEE 400GR,Groceries
1833,Global Trading compan,"""NX SAFIR DOUCE H O E V MARASCA 250 ML",Personal
1834,Global Trading compan,SAFIR SELECTION H O E V MARASCA 750ML,Personal
1835,Global Trading compan,'TOMATES PELEES CONCASSEES AU BASILIC,Groceries
1836,Global Trading compan,400G,Groceries
1837,Global Trading compan,SAFIR HARISSA DIARI 200G,Groceries
1838,Newvision Tunisia Distribution,ROBE BB 1N FILLE 318M ROSE,Clothes
1839,Newvision Tunisia Distribution,ROBE BB 1N FILLE 3/18M BLEU,Clothes
1840,Newvision Tunisia Distribution,JUPE BB FILLE 1/4 ANS ROSE,Clothes
1841,Newvision Tunisia Distribution,JUPE BB FILLE 1/4 ANS ROUGE,Clothes
1842,Newvision Tunisia Distribution,JUPE BB FILLE 1/4 ANS BLEU,Clothes
1843,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 CD11930130001 Ass Calotte math: Lin,Furniture
1844,SOCIETE AMEN DEVELOPPEMENT SARL,8L18/0006401/02/2018 C111730130001 Coupelle 17 mathi Lin,Furniture
1845,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C131630130001 Cremier math Lin,Furniture
1846,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C951030130001 Paire tasse moka mathi Lin,Furniture
1847,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C952530130001 Pare tasse the mathi Lin,Furniture
1848,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C333030130001 Sucmer mathi Lin,Furniture
1849,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C361530130001  Theiere mathi Lin,Furniture
1850,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/20<8 C282730130001 Saladier 27 math Lir,Furniture
1851,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C282430130001  Saladier 24 math Lin,Furniture
1852,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C193830130001  Play ovale 28*38 mathi Lin,Furniture
1853,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C223030130001 Plat plat 33 math Lin,Furniture
1854,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C012430200001 Ass creuse Motm-Bles,Furniture
1855,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 (951040200001 Paire tasse moba Mathi-Bleu,Furniture
1856,SOCIETE AMEN DEVELOPPEMENT SARL,B! 18/0008401/02/2018 C952530200001 Pare tasse the Matin Bleu,Furniture
1857,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C300230200001  Soupiere +Cv Math -Bleu,Furniture
1858,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/02/2018 C192430200001 Ravier 16 *24 Mathi-Bleu,Furniture
1859,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401/0212018 C193830200001 Plat ovale 28*38 Math: Bleu,Furniture
1860,SOCIETE AMEN DEVELOPPEMENT SARL,BL18/0008401:02:2018 C273030200001 Pat plat 33 Mathi-Bleu,Furniture
1861,"BL LERT,QAR",SLR 250,
1862,MONIMPEX SARL,ICONFITURE LIGHT FRAISE 250 GR,Groceries
1863,MONIMPEX SARL,TSAUCE MAYONNAISE MOKA SQZ 350 ML,Groceries
1864,MONIMPEX SARL,SAUCEE BARBECUE MOKA SQZ 350 ML,Groceries
1865,MONIMPEX SARL,A LAIL MOKA,
1866,MONIMPEX SARL,$Q7 350 M1,
1867,MONIMPEX SARL,___ SAUCE,
1868,MONIMPEX SARL,'SAUCERETCHUPMOKASQZISOML,Groceries
1869,MONIMPEX SARL,{SALADE MECHOUIA MOKA 350 GR,Groceries
1870,MONIMPEX SARL,SALADE MECHOUIA MOKA 190 GR,Groceries
1871,MEDAGRS:-, RUSPINA VINAIGRE BALSAMIQUE 250 ML,Groceries
1872,MEDAGRS:-, RUSPINA VINAIGRE DE RAISIN 250 ML,Groceries
1873,MEDAGRS:-, RUSPINA VINAIGRE NATUREL 250 ML,Groceries
1874,MEDAGRS:-, RUSPINA VINAIGRE DE CIDRE 500 ML,Groceries
1875,MEDAGRS:-, RUSPINA VINAIGRE DE CITRON 500ML,Groceries
1876,MEDAGRS:-, RUSPINA HO EXTRA VIERGE 750 ME,Groceries
1877,MEDAGRS:-, RUSPINA HO EXTRA VIERGE 500 ML,Groceries
1878,MEDAGRS:-, RUSPINA HO VIERGE 005 LT,Groceries
1879,MEDAGRS:-,RUSPINA HOEBIO 500ML TN-BIO-001,Groceries
1880,MEDAGRS:-,RUSPINA HOEBIOLOGIQUE 1LT TN -BIO -001,Groceries
1881,MEDAGRS:-, RUSPINA HO EXT-VIERGE BOITE 800GR,Groceries
1882,"Confiserie,des Aghlabites",CARAMEL LAIT FR CARTON DE 235,Groceries
1883,"Confiserie,des Aghlabites",SACHEFS DE 159Grs,Groceries
1884,"Confiserie,des Aghlabites", SUCETTEPIKPONG CARTON DE 25,Groceries
1885,"Confiserie,des Aghlabites",SACHETS DE O9PIECES,Groceries
1886,"Confiserie,des Aghlabites", PATEAMACHER SWEET CARTON,Groceries
1887,"Confiserie,des Aghlabites",DE 25 SACHETS DE 150Grs,Groceries
1888,"Confiserie,des Aghlabites",BONBON MENTHE FRAICHE,Groceries
1889,"Confiserie,des Aghlabites",CARTON DE 25 SACHETS DEY50Grs,Groceries
1890,"Confiserie,des Aghlabites",BONBON CAFE AU LAIT CARTON DE #1,Groceries
1891,"Confiserie,des Aghlabites",25 SACHETS CE 150Grs,Groceries
1892,"Confiserie,des Aghlabites",GMSU15C25MA BONBON GLACE MENTHE CARTON,Groceries
1893,"Confiserie,des Aghlabites",DE 26 SACHETS DEIS0Grs,Groceries
1894,"Confiserie,des Aghlabites",BONBON FRUTAS CARTON DE25,Groceries
1895,"Confiserie,des Aghlabites",SACHETS DE 1506rs,Groceries
1896,"Confiserie,des Aghlabites", BONBON MINI FARDEAU DE 24,Groceries
1897,"Confiserie,des Aghlabites",SACHETS DE 1Kg,Groceries
1898,"Confiserie,des Aghlabites", BONBON ASSORTIS FARDEAU DE24,Groceries
1899,"Confiserie,des Aghlabites",SACHETS DE 1Kq,Groceries
1900,"Confiserie,des Aghlabites", BONBON CHOCOLATAU LAIF,Groceries
1901,"Confiserie,des Aghlabites",FARDEAU DE 24 SACHETS DE1Kg,Groceries
1902,"Confiserie,des Aghlabites", BONEON MENTHE FRAICHE,Groceries
1903,"Confiserie,des Aghlabites",CARTON DE 40 SACHETS DESGGrs,Groceries
1904,"Confiserie,des Aghlabites",GONBON FIESTA CARTON DE40,Groceries
1905,"Confiserie,des Aghlabites",SACHETS DE 50Grs,Groceries
1906,"Confiserie,des Aghlabites",CARAMEL ECLAIR FOURRE GOUT,Groceries
1907,"Confiserie,des Aghlabites",CHOCOLAT CARTON DE 15 5,Groceries
1908,"Confiserie,des Aghlabites",ACHETS DE 750 Grs,Groceries
1909,"Confiserie,des Aghlabites",AU LAIT,Groceries
1910,"Confiserie,des Aghlabites", BONBON CHOCOLAT,Groceries
1911,"Confiserie,des Aghlabites",CARTON DE 40 SACHETS DE S0Grs,Groceries
1912,"Confiserie,des Aghlabites", PATEA MACHER SWEET CARTON,Groceries
1913,"Confiserie,des Aghlabites",DE 40 SACHETS DE 50 Grs,Groceries
1914,"Confiserie,des Aghlabites",A MACHER,Groceries
1915,"Confiserie,des Aghlabites",CARTON PATE,Groceries
1916,"Confiserie,des Aghlabites",FROOTELLO CITRON,Groceries
1917,"Confiserie,des Aghlabites", DEO8,
1918,"Confiserie,des Aghlabites",PRESENTOIRES DE 12 STICK PACK,Groceries
1919,"Confiserie,des Aghlabites", CHAMIA PAPILLON AMANDES,Groceries
1920,"Confiserie,des Aghlabites",BOITE METAL 2K 95,Groceries
1921,"Confiserie,des Aghlabites",CHAMIA PAPILLON EXTRABOIE,Groceries
1922,"Confiserie,des Aghlabites",ALU CARTON DE 24 ET DE90 Grs,Groceries
1923,"Confiserie,des Aghlabites", TAHINA CARTON DE 12POTS DE,Groceries
1924,"Confiserie,des Aghlabites",4006,
1925,"Confiserie,des Aghlabites",Machine a laver Automatique SAMSUNG 9KG,Utilities
1926,"Confiserie,des Aghlabites",44007TR ADD WASH Inox WW90K6410QX,Utilities
1927,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux", 3468080149311 << CF GEL DOUCHE SPIDER MAIN 250ML,Personal
1928,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux", 3468080408142- CF GEL DOUCHE BIO COCOON PENSEE SAUVAGE,Personal
1929,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux",300ML,Personal
1930,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux", 3468080407657- CF SOIN DOUCHE KARITE 300ML,Personal
1931,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux", 3248140650588 + LOVEA SHAMPOING TUBE KARITE 200,Personal
1932,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux", 3458080150560- CF SHAMP 2 EN1 DEMELANT VAIANA 250ML,Personal
1933,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux", 34680801024537 CF BAUME DEMELANT KARITE OLIVE 750 ML,Personal
1934,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux", 346808010186%- C+ BAUME DEMELANT AMANDE MIEL 750ML,Personal
1935,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux",AAPHARM1  8008277192574- 1B SERUM COLLAGENE ET KERATINE 100ML,Personal
1936,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux","3651595840325"" SOTEIX HUILE DE RICINI00ML",Personal
1937,"pr,Societe d'importation et de Distribution,des produits paranharmaceutiques et paramedicaux",466159684010. SUTEIX HUILE SECHE CAPILLAIRE 200ML,Personal
1938,LIPP DISTRIBUTION SA,a ES A,
1939,LIPP DISTRIBUTION SA,AV FV LD RHF DPP,
1940,"Ta,Dep?,DIPTOX,nassin",DIPTOX GM,
1941,"Ta,Dep?,DIPTOX,nassin",RECHARGE FLACON DIPTOX,
1942,"Ta,Dep?,DIPTOX,nassin",NASSIM PIN,
1943,"Ta,Dep?,DIPTOX,nassin",NASSIM LAVANDE,
1944,"Ta,Dep?,DIPTOX,nassin",NASSIM CITRON,
1945,CVB.A,: UNE SYRAH 34,
1946,CVB.A,FPE PRESTIGE ROUGE 34,
1947,CVB.A,MATEAU BOUARGOUE,
1948,CVB.A,RESTE MORNAG RGE 34,
1949,CVB.A,HDI MANSOUR ROUGE 34 EP,
1950,CVB.A,VIUSCATEP 34EUR,
1951,CVB.A,:HGNATURE BLANC 344,
1952,CVB.A,DNA :IUNE CHARDONNAY 5i4 EP,
1953,CVB.A,HATEAUBOUARGOUE RSESM,
1954,CVB.A,PRIS BOU-ARGOUE 3/4 EP,
1955,CVB.A,l'RESTIGE ROSE 314,
1956,SOCIETE EL .AWHARA,SIROP MENTHE 1E EN VERRE,Groceries
1957,SOCIETE EL .AWHARA,SIROP GRENADINE 1 L EN VERRE,Groceries
1958,SOCIETE EL .AWHARA,SIROP ORGEAT 1L EN VERRE,Groceries
1959,SOCIETE EL .AWHARA,SIROP PISTACHIE 1 L EN VERRE,Groceries
1960,SOCIETE EL .AWHARA,JUS C TRON 1 EN PLASTIQUE,Groceries
1961,SOCIETE EL .AWHARA,JJS ORGEAT CITRON 1 L EN PLASTIQUE,Groceries
1962,SOCIETE EL .AWHARA,JUS COUTAIL 1L EN PLASTIQUE,Groceries
1963,"Societe des derives du lait,SODEL- Mahdia",Fromage EDAM,Groceries
1964,"Societe des derives du lait,SODEL- Mahdia",Fromage GOUDA,Groceries
1965,"A,AIR", JL20647-1  ABAJOURES JL20647-1,Furniture
1966,"A,AIR", 82293  LUSTRE METAL 3 LAMPES 3229-3,Furniture
1967,"A,AIR", 3225 6  LUSTRE METAL 6 LAMPES 3225-6,Furniture
1968,"A,AIR", 3197-4  LUSTRE METAL 4 LAMPES 3197-4,Furniture
1969,"A,AIR", 34184  LUSTRE METAL 4 LAMPES 3418-4,Furniture
1970,"A,AIR",SUSPENSION METAL NOIR 3209-1,Furniture
1971,"A,AIR", 3206-41 1 SUSPENSION METAL NOIR 3206-1,Furniture
1972,"A,AIR",SUSPENSION METAL NOIR 3269-1,Furniture
1973,"A,AIR",1 3219-1  SUSPENSION METAL BEIGE 3219-1,Furniture
1974,"A,AIR",SUSPENSION METAL BEIGE 3216-1,Furniture
1975,"A,AIR", 3217-1  SUSPENSION METAL NOIR 3217-1,Furniture
1976,"A,AIR",SUSPENSION METAL NOIR 3443-1,Furniture
1977,"A,AIR",SUSPENSION METAL NOIR 3 LAMPES 3268-3,Furniture
1978,"A,AIR",3196-1  SUSPENSION METAL NOIR BOUTEILLE 3196-1,Furniture
1979,"A,AIR",3305-1EK  SUSPENSION METAL NOIR CARRE 3305-1BK,Furniture
1980,"A,AIR",3305-1WR SUSPENSION METAL BLANC CARRE 3305-1WH,Furniture
1981,"A,AIR",3158-1  SUSPENSION METAL NOIR TRIANGLE 3158-1,Furniture
1982,"A,AIR", ABAJOURE LED 7005,Furniture
1983,"A,AIR", ABAJOURE LED 7002,Furniture
1984,"A,AIR", CD3891/1  SUSPENSION METAL BEIGE CD3991/1,Furniture
1985,"A,AIR",SUSPENSION METAL BEIGE CD4022/1,Furniture
1986,"A,AIR", CD3882/1  SUSPENSION METAL BEIGE CD3982/1,Furniture
1987,"A,AIR", CD4024/1  SUSPENSION METAL BEIGE CD4024/1,Furniture
1988,"A,AIR", CD361/1  SUSPENSION EN BOIS BEIGE CDS961/1,Furniture
1989,Societe Reves de Bebe,"BI2426H3/LIB 1US0 GRIBN COT BR ""FLE PHANT",
1990,Societe Reves de Bebe,"R21300M 3/10 1609 GRERN RASE IMP ""ARTIST",
1991,Societe Reves de Bebe,821306N 3/1 1630 GRERN RAGE IMP ARTIST,
1992,Societe Reves de Bebe,B29400MS/ER PITA-ENS FIIL COT BR UAPIN' 3/18M P,
1993,Societe Reves de Bebe,"E3O626M 3/13 1654-CAHBN RASE MP L'APIN 5/18"" GR P",
1994,Societe Reves de Bebe,B30766M 3/116 1241 FNS COT IMP 'VATIURT,
1995,Societe Reves de Bebe,83076GH S/1IM 1258-FNS COT IMP 'VOTIURF,
1996,Societe Reves de Bebe,ENERGIE 50 SEAU,
1997,Societe Reves de Bebe,RARINE COMPLET SANS,
1998,Societe Reves de Bebe,LEVURE HUMIDE,
1999,Societe Reves de Bebe,FARINE CAMPAGNE G,Groceries
2000,Societe Reves de Bebe,Barquette Rond Sachets de 12,Groceries
2001,Societe Reves de Bebe,Barquette Oval Sachet de 12,Groceries
2002,Societe Reves de Bebe,Barquette Soiree Sachet de 20,Groceries
2003,PATES FRAICHES ITADIENNES,PASTA ALL' UOVO (TAGLIATELLE) VASCHETTE,Groceries
2004,PATES FRAICHES ITADIENNES,RAVIOLI A LA VIANDE (VASCHETTA).-7,Groceries
2005,PATES FRAICHES ITADIENNES,RAVIOLI RICOTTA & EPINARD (VASCHETTA),Groceries
2006,PATES FRAICHES ITADIENNES,RAVIOLI RICOTTA ET PARMISAN ( VASCHETTA),Groceries
2007,PATES FRAICHES ITADIENNES,RAVIOLI AU SAUMON ( VASCHETTA ),Groceries
2008,PATES FRAICHES ITADIENNES,RAVIOLI 4 FROMAGES (VASCHETTA),Groceries
2009,"_ k,( DT,Le,=","VTT 20"" ZIG ZAG GARCON",Transportation
2010,"_ k,( DT,Le,=","VTT 20"" NINJA GARCON",Transportation
2011,"_ k,( DT,Le,=","VTT 20"" NINJA FILLE",Transportation
2012,"_ k,( DT,Le,=","VTT 20"" BLAST",Transportation
2013,"_ k,( DT,Le,=","VTT 24"" BLACK DAWN",Transportation
2014,"_ k,( DT,Le,=","VTT 16"" ZZAP",Transportation
2015,"_ k,( DT,Le,=","VTT 24"" DS CADRE D",Transportation
2016,"_ k,( DT,Le,=","VELO MUSIC 12""",Transportation
2017,"_ k,( DT,Le,=","VELO MUSIC 16""",Transportation
2018,"_ k,( DT,Le,=","VELO MUSIC 290""",Transportation
2019,PSSPAMED,OREILLER VIVA,
2020,PSSPAMED,PROTEGE MATELAS 1 PLACE,
2021,PSSPAMED,PROTEGE MATELAS 2 PLACES,
2022,Tunisian Aluminium Service,ROULEAU ALUMINIUM 10 METRES,Tools
2023,Tunisian Aluminium Service,ROULEAU ALUMINIUM 16 METRES,Tools
2024,Tunisian Aluminium Service,ROULEAU FILM ETIRABLE 16METR,Tools
2025,Tunisian Aluminium Service,ROULEAU ALUMINIUM 8 METRES,Tools
2026,Tunisian Aluminium Service,ROULEAU ALUMINIUM 12 METRES,Tools
2027,Tunisian Aluminium Service,ROULEAU FILM ETIRABLE 12METR,Tools
2028,Tunisian Aluminium Service,ROULEAU FILM ETIRABLE 20 MET,Tools
2029,Tunisian Aluminium Service,ROULEAU FILM ETIRABIE 30 MET,Tools
2030,Tunisian Aluminium Service,ROULEAU ALUMINIUM 2Q M LARG,Tools
2031,Tunisian Aluminium Service,ROULEAU FILM ETI.30M LARG 45,Tools
2032,Tunisian Aluminium Service,CARTON YESMINE 325 BR - 20 SACHETS,Tools
2033,Tunisian Aluminium Service,4 OKG 03 BARILS,Tools
2034,Tunisian Aluminium Service,LOT SHEMS SAPIL,Tools
2035,Tunisian Aluminium Service,CARTON YESMINE 7 4KG - 06 SACS,Tools
2036,Ste yet Zaghouan,2 LT,
2037,Ste yet Zaghouan,PF AQUALINE,
2038,Ste yet Zaghouan,Fra de transport,
2039,Mia Mia Distribution,thon HV Cap Africa 160g,
2040,Ste TPD. SARL,RIDEAU DE BAIN PVC L 2 20M/H 2M EAN 6192506800032,Furniture
2041,Ste TPD. SARL,RIDEAU DE DOUCHE PVC L 1 85M/H 2 20M EAN 619250680006,Furniture
2042,SOCIETE DE LIGRE COMMERCE, LOT DE 2 LINGETTES BEBE AVEC LID,
2043,SOCIETE DE LIGRE COMMERCE,1 LOT DE3 LINGETTES CHILDREN 12P,
2044,SOCIETE DE LIGRE COMMERCE,' LOT DE 2 LINGETTES BEBE DISNEY 72P 1+1GRT,
2045,SOCIETE DE LIGRE COMMERCE,ee,
