image_id,supplier_name,supplier_details,receiver_name,receiver_details,tax_rate,TVA_amount,invoice_number,invoice_date,total_HT,total,Product_Designation
img20191018_15024420_0001.jpg,Ste. HAZEM,"Route de Gabes km 3 - Sfax,Code TVA . 1004052 N/A/E/001,Tel. 74 469 111 - 74 469 219,R.C. : B093296 2007,FAX : 74 469 294,E-mall . hazem.mezlou@ets-hazem.com,Se www els-hazem.com",BOURGO MALL MIDOUN JERBA,"MOOUN JAEERBA,783298M/PM/000,Code TVA du client :","19.00%,7.00%",18572,Facture Ndeg : 2018/2426,29/06/2018,4148,59718,Boisson Concen Au Gout D'orgent :L PET
img20191018_15074318_0001.jpg,Ste. HAZEM,"Bourj Touil Rawed,M.F : 13600 V/N/M/000,Tel : 25 736 792,Client : Geant",BOURGO MALL MIDOUN JERBA,"MOOUN JAEERBA,783298M/PM/000,Code TVA du client :","19.00%,7.00%",18572,Facture n * 000348,Date de la facture : 27/12/2018,4148,366800,"salade laitue,celer: vert,epinard botte,carotte sans fanes,blette,tete de fenuil,Total"
img20191018_15083841_0001.jpg,"Societe Moderne d'Industrie Alimentaire,SOMODIA","73 rue Afain Savary Batiment C ndeg C73 - 1003 Tunis,RC 824124452011,MF 1207234T/A/M/000,Tel 71804414 Fax 71804415,e-mail . nfo@somodia.com.tn,RIB Al Baraka Bank 32 018 7881010721411 02",BOURGO MALL MIDOUN DJERBA,"Dierba,RC 8177071996,M F 0011100K/M/P/000",19%,0000," FACTURE,Ndeg,3092.0,Date : 18/06/2018",Date de la facture : 27/12/2018,167424,118634,"Pan'crepe Fourre Chocolat,Pan'crepe Fourre Chocolat Blanc,Pan'crepe Fourre Fratse,Pan'crepe Fourre Abrncot"
img20191018_15092730_0001.jpg,SOCIETE BGH SARL,"02. Res.Layaly Eshbilia Riadb El ANDALOKe-,2058 Ariana,CODE TVA : 1092826CAM/000,TEL : 71 321 718 / 23 440 557,EMAIL beh.faouz1@email.com",GEANT TUNIS CITY,"DJERBA,Code TVA :783298 MPM 000",Total TVA 7% :,977340,FACTURE Ndeg 429/2018,TUNIS LE : 08/11/2018,13962000,14939940,"Dessert Norsette 500gr,Dessert Zgougou S00gr,Zgougou Moulu 500gr,Noisette Pate 500 gr"
img20191018_15102781_0001.jpg,"Entite Juridique,Sepicomit,""","SERVICOM IT: Rue De L'environnement 9060 Testour. Beja - Tunisie,Matnicule Fiscal: 4478529/A/M/000 - Registre de Comrnerce: B24217642010,Tel. : +218 71 822 327 - Fax: +216 70 731 380,E-mail: contacts@ser com. - Web: www.servi.com.in",( GEANT-MEDDIS SA,"2032 Anana. Tunis Tunisie,783298 M/P/M/000,70.0 836.0 160.0,Telecopie 70 836 000,Teslephone",Total TVA 7% :,957760,{ 20180915,] (eorans,9393860,10351620,"GSM SERVICOM 46 MINI,Hi ELUE/BLACK,GEM EAS,Fab 3 If,Servconr"
img20191018_15134820_0001.jpg,"<T,Fresh,Ag ri","FRESH AGRI SUARL - RC. B04225002013 MF: 1324569/V/N/M/000,Adresse 12 Rue des mimoOsas - Menzel Bourguba 7050,Tel / Fax. +216 72 520 196 - E mal contact@freshagn com Site",MEDDIS GEANT,"CENTRE COMMERCIAL OL RCE A& le KE. A,Telephone,Code TVA .,Objet,Code Client 10411",Total TVA 7% :,0,Facture Ndeg 18FV1280,DU 2018,562500,563100," CAROTTES EMBALLE 500G, HARICOT VERT EMBALLE 300 G, EPINARD EMBALLE 500 G, GOMBOS EMB 200G, POT AU FEU EMBALLE 500 G, BLANC DE POIREAU EMBALLE 300 G, BLANC CHOU FLEUR 500 G,AILS PELES.100 GRAMME,POICHICHE TREMPES 180 GRAMME, HARICOT TREMPE 180 GRAMME,POTIRONS PORTIONS 200 GRAMME, SALADE GOURMET 250 GRAMME MAP,SALADE STARLIGHT 250 GRAMME MAP, SALADE DELICIEUSE 250 GRAMME MAP, SALADE PRIMAVERRA 250 GRAMME MAP, SALADE CALYPSO 250 GRAMME MAP"
img20191018_15180798_0001.jpg,"STE Tunisienne de Crmmerce,Et Marketing S.A.P:L,Art des Metiers Alimentaires","Siege * Angle Rue Grece et 20 Mars - Bzerte,MF. 1316033/T,R.C . B04176982013,Tel /Fax 72 530 760,Port 24 673 183",MEDDIS DISTRIBUTION,"GEANT TUNIS CITY,ARIANA -- TUNIS -- 2032 : Tunisie",Total TVA 7% :,0,Ndeg 000130,30/08/2018,369576,351697," EAE,Bsissa EL ADAWEZMEN Pot 200g,Bsissa EL ADAWEZMEN Pot 400g, B,Bsissa Droo EL ADAWEZMEN Pot 200g,Bsissa Droo EL ADAWEZMEN Pot 400g,Bsissa Kmamen FS EL ADAWEZMEN Pot 400g,Bsissa Lentilles FS EL ADAWEZMEN Pot 200g"
img20191018_15190668_0001.jpg,TRADEMED,"Raison Social : TRADEMED Adresse 3 Av Khalil fabrane Borj Louzir ARIANA,Matricule Fiscale : 1278625Y/M/A/000 Tel/Fax : 00 216 71 693765 Mail : trademed@hotmail.fr","CLIENT : STE Mediterraneenne de,distribution MEDDIS SA","ADRESSE : BOURGO MALL,MIDOUN DJERBA,TVA : 783298MPMOCO,8CN:1809007442706",TVA (19%),382128,Ndeg 000130,TUNIS LE : 18/10/2018,2011200,2393328,"LOT DE 4 GALETTES 8/17 PETITE RAYURE,LOT DE 4 GALETTES 8/17 FLEUR L,LOT DE 4 GALETTES 8/17 RAYE 2,18 p@ TABLIER CUISINE NUM 8/17 FLEUR 1,TABLIER CUISINE NUM 8/17 RAYE 2,TABLIER CUISINE NUM 8/17 PETITE RAYURE, SACA PAIN 8/17 PETITE RAYURE,122% SACAPAINS/17 FLEURI,12 A SAC A PAIN 8/17 RAVE 2,12 (c) KIT DE CUISINE 3 PCES 8/17 PETITE RAYURE,TDF CUISINE 3 PCES 8/17 FLEUR 1,12 2X KIT DE CUISINE 3 PCES 8/17 RAYE 2,12%  NAPPE DE TABLE 150/200 8/17 FLEUR 1"
img20191018_15200661_0001.jpg,COMPTOIR GENERAL DE DISTRIBUTION,"Rue Jameleddine El Afghani,ZI. Poudriere 1 3002 SFAX,Siege Social . Rue Mauritanie 3000 SFAX,RC B112 682 1997,TVA 36549 S/A/E/001,Code Douane : 221184T,C.CB BIAT 08 702 00043 10 00 445 1 25 TND,R 74 287 037 - T0 038 239 - Fax * 74 287 038,E-mad  coged@tunet tn",GEANT TUNIS CITY,"(c) COMMERCIAL TUNIS CITY ARTANA,TUNISIE,ESOON,TUNIS,29009.0,782298 M P M 000",19 00%,2730,Ndeg 000130,TUNIS LE : 18/10/2018,17260,47111,"SACHET PIQUE AV BOULE NOIR -S-3=,MOUSSEUR LAIT REF 35EUR,SET 3 PCS BARBECUE L35CM 10-3,POCHE DOUILLE +SPATULE SLICONNE 187791332630659,PLANCHE EN VERRE GM 3011 Fi1 1,BOUTEILLE ISOLANTE GIANT 1L,CHOP BOMBE 2SCL,SOUTEILLE ISOLANTE +91,BOUTEILLE ISOLANTE 350ML,CSFETIERE MANUELLE GM 600 ML,/ 14  155205000000$,THEIEFE AURORA PM (S00ML) 20-3,SERIE 3 COFHEILLE PAILLE+ SOUS PL 51,CENTRE DE TABLE PLASTIC MOTIF ASS,CORBEILE RECT GM 2/K23 843"
img20191018_15213027_0001.jpg,Cremerie Generale,"Beni Maaguel Jerba - 4126,Tel / Fax 75 754 224,ChdeTVUA AREAS VD na nn",GEANT -,"(c) COMMERCIAL TUNIS CITY ARTANA,TUNISIE,ESOON,TUNIS,29009.0,782298 M P M 000",19 00%,359180,13502,31/07/2018,1891020,2250200,"RICOTTE,FROMAGE BLANC,MOZARELLA FRAICHE,MOZZA FINA+,MOZZA FINA,SARDAIGNE,SARDAIGNE PARF,FONDU AU GRUYERE,FONDU LOTOS,BOURSIN,BOURSI N AIL FIN HERBES,bourata"
img20191018_15220573_0001.jpg,Viode Regl,"Siege Social Bouargoub Elmhedba Beily 8022,Tel. 72 200 699 / TL 498 195 / 9y 326 452,Kax 72204047 / 72 204 154,CCB 03112101011500412366 P B N A Bouargoub Nabeul,RC B119302001,M.F 0758317/C/N'M/000,Code en Dauane 3236278",MEDDIS,"CENTRE COMMERCIAL,TUNIS CITY,2032 ARIANA,783298MPM000",19 00%,359180,"SAISIT 1 LA le). 4 Bon Liv /Facture Ndeg,2BFACI88",04/09/2018,81802730,818273," Miel Eucalyptus Roy 500 gr,Miel Foret Roy 250 gr,Miel Thym Roy 250 gr,Miel Orange Roy 500 gr,Miel Thym Roy 1Kg,Pollen 100g,Miet au Fruits Secs 72CL"
img20191018_15234586_0001.jpg,Viode Regl,"Siege Social Bouargoub Elmhedba Beily 8022,Tel. 72 200 699 / TL 498 195 / 9y 326 452,Kax 72204047 / 72 204 154,CCB 03112101011500412366 P B N A Bouargoub Nabeul,RC B119302001,M.F 0758317/C/N'M/000,Code en Dauane 3236278", GEANT,"STE MEDDIS . GEANT TUNIS CITY,CENTRE COM TUNIS CITY ARIANA,ARITANA,Code TVA 783298M P,M 000",19 00%,55774,"SAISIT 1 LA le). 4 Bon Liv /Facture Ndeg,2BFACI88",06/06/2018,309000,349924," PALET FIN fromage a pate molle a croute,fleurie boite de 220g, MASCARPONE LA CREMIERE POT DE,250G,SAT ACUBE cube de fromage a l'huile aux,fines herbes,FROMAGE FRAIS AU SAUMON,FROMAGE FRAIS AUX FINES HERBES,POT 1508,BUCHETTE PATE MOLLE CROUTE,FLEURIE BOIE DE 160G"
img20191018_15252188_0001.jpg,COTUPRAL,"RUE ARE OUANE EL ALIA,ERTE,7016,RCN, B2444922005,MFNdeg 933967/N/A/M/000,Telephone 72 453 217,Telecopie 72 453 218",MEDDIS SA GEANT DJERBA CITY,"CENTRE GOMER BOURGO MALI MIDOUN,DJERBA MIDOUN,Telephone,Telecopie,MF Ndeg,783298MAE",629.986 19 00%,120297,FA181677,01/09/18,62909860,750283," RAVIOLI A LA VIANDE,1/2 LUNES + 4 FROMAGES,FLEUR CHAMP - RICOTTE, TAGLIATELLE AUX OEUFS, PAPPARDELLE AUX OEUFS, LASAGNE AUX OEUFS, LASAGNE AUX OEUFS FAMILIALE,PACK PROMOTIONNEL 2 PAQUETS ACHETES +, RAVIOLI AU POULET PASTA FINA,FLEUR RICOTTE EPINARDS PASTA FINA,A PIZZA PIZZA FINA, PATE, BELLINI RAVIOLI AU 4 FROMAGE250g, BELLINI RAVIOL! AU POULET250G, BELLINI RAVIOLI A LA VIANDE 250G, BELLINI RAVIOLI RICOTTE AUX EPINARDS 250 EUR, BELLINI LASAGNE AUX OEUFS, BELLINI TAGLIATELLE AUX OEUFS250g,SAUCE BOLOGNAISE,SAUCE AUX 4 FROMAGES,SAUCE HZ SAUIENONS,4 Se"
img20191018_15261439_0001.jpg,_Sfrover,"Svccursale Tunis Aeroport,Adresse 11. Rue cles Entrepreneurs Z  Aeroport 2035 Tunis Carthage,MF/TVA  0047072V AM/E009,RC TB lere Instance Tunis B153391996/9,Amen Bank 07 040 00 58 101 110 953 15,Tel 70837 444-Fax 70 837 151,621.900,Siege social 7 AV Dag-Hammarskjoeld 1001 Tunis-SA au Capital de 6 300 0D0 Dinars,M.FITVA 047072 V/AIM/0U0- R.C ' TB ere instance Tunis B 15 339 1996-CD 126 803 N -Tel 70 837 822/ Fax. 70 837 151,Site . www.cafeshanyedder comtn E-mail : mfo@cafesbenyedder com im",BOURGO MALL DJERBA GEANT,"MIDOUNE,7 MDOUNF,SUD FSI,A3VaTT :,SUD EST",629.986 19 00%,120297,BY100 / J0017S,31/08/18,62909860,750283,"YCMTCOT250 Cafe Melange Turc C 250g,YCPASVA250 Cafe Pur Grand Arome SV 250g,YCPMCOM2 Cafe Pur Moka 250g,YCPTCOTI25  Cofe Pur Turc C 125g,YCPTCOT250 Cafe Pur Turc C 250g"
img20191018_15271817_0001.jpg,BONDIN,"Sucewsdle Tunis Aeroport,ee,Adresse . 11. Rue des Entrepreneurs Z. Aeroport 2035 Tunis Carthage,M F/TVA 0000892YAM/E014,RC TB \ere instance Tunis B164271996/13,A B : 07 040 00 58 101 110 975 46,Tel 70 837 322 - Fax : 70 837 151,Siege social 5 rue d'espagne 1000 Tunis-SA au Capital de 10 C00 009 Dinars,M F/TVA 892 Y/A/M/000- R.C . TB ere instance Turus B 164 271 996-CD 120 386 F- Tel. 70 837 444/Fax 70 837 259 ,Site www.cafesbhondin com tn,E-mail . bondin@cafesbondin com tn","f GS8255003,BOURGOU MALL DJERBA GEANT","MIDOUNE,MIDOUNE,SUD EST",629.986 19 00%,120297,BOT 60 /J00166,31/08/18,62909860,1,"Cafe Melange Filtre C 250g, Cofe Pur Aroma C 250g,Cafe Pur Express C 250g, OCPFCON250 Cafe Pur Filtre Nor C 250g,Cafe Pur Grams C 500g"
img20191018_15280000_0001.jpg,BONDIN,"Usine & Siege Social Av de l'Environnement - 2021 Oued Elll - Tunis owy Jligsls2021 AulgLe,RC B148801997 MANOUBA wtaeut Jae-il - Code TVA 5624A/A/M/000 - Code en Douane 12,Lignes Groupees (216) 71535 064 Axa Lol Fax (216) 71 535 467/535 710 ait a 381 uSla,E-mat slamafreres@slama com tn Site Web www nermahuiles com tn",MEDDIS DISTRIBUTION,"CENTRE COMMERCIAL ruMSErD A ES \ AD-,CP: 2008,TUNIS,TEL 70835 836,Tunisie,MF 763290M/PM/000",629.986 19 00%,238199,FACOUD201805507,00572018,2076158,20304357,"SAVON VERT PAF PLAST3*125: 081220917213,SAVONNATPAF PLAST3*125G 982140218410,SAVON NATPAFPLAST,3006-44 083010318510,SAVON NAT PAF PLAST1IKG-12 975220218213,SAVON NAT PAF PLA 400G-24M 031100218510,SAYON VERT PAF PLA400G-24: 024230418513,SAVON VERT PAF PLAIKG-11V 028230318413,SAV BLROYAL TEY125G-40MC CARSM190917026,SAVON BLANC 125G-40M MUS: _Q4,SAVON BLANC200G-32MLAVA 04"
img20191018_15292564_0001.jpg,_Fut,"imm_ PACHA CENTRE -Bloc B. 75 Av Khewaddine Pacha,1073 MONTPLAISIR TUNIS,En Dre iatnouie TVA,Haies TVA,Matncuie TVA,1456KAM000,Telephone,{216} 71 95 08 02,(216) 71 95 08 14,Tetecopte","MEDDIS DISTRIBUTION,Lis","SE LE A A AB Centre Commercial Tunis City,783298 M P M 000,Leu De Livraison MEDDIS DISTRIBUTION",629.986 19 00%,238199,FT181424,03/10/18,2076158,20304357,"DRAP DE LIT TENDANCE PC 169/240 CM MARINE,DRAP DE LIT DOLCE IMP 1PL 160X240,+DH90X200 UNI GR,LOT 2 DRAP PLAT IMP 160X240 DONT 1 GRAT,2 DRAP PLAT IMP/UNI 220X24D DONT 1 GRAT,LOT 2 DRAP PLAT IMP 220X240 DONT 1 GRAT,DRAP HOUSSE TENDANCE UNI ROLYCOTON,90/200 ANIS,DRAP HOUSSE TENDANCE UNI POLYCOTON,90/200 MARINE,LOT DE 2 DRAPS HOUSSE IMP. 90/200 DONT UN,GRATUIT,2 DRAP HOUSSE IMP/UNH 90/2060 DONT UN,GRATUIT,DRAP HOUSSE TENDANCE UNI POLYCOTON,160/200 TURQUOI,DRAP HOUSSE TENDANCE UNI POLYCOTON,160/200 AUBERGI,LOT DE 2 DRAP HOUSSE IMP. 160/200 DONT 1,GRAT,2 DRAP HOUSSE IMP/UNI 160/200 DONT UN,GRATUIT,PARURE DE LIT DOLCE TOUCHE COTON UNIE 1,FLACE CIEL,PARURE DE LIT DOLCE TOUCHE COTON UNIE 1,PLACE ROSE,PARURE DE LIT DOLCE TOUCHE COTON UNIE 1,PLACE GRIS,TAIE D OREILLER TENDANCE UNI PC 50/75,TURQUOISE,TAIE D'OREILLER TENDANCE UNI PC 50/75 ANIS,TAIE D'OREILLER TENDANCE UNI PC 50/75,AUBERGINE,TAIE D OREILLER TENDANCE UNI PC 63/63,TURQUOISE,TAIE D'OREILLER TENDANCE UNI PC 63/63 ANIS,LOT 2 TO IMP/UNI 50X75 DONT 1 GRAT,LOT 2TOIMP 50X75 DONT 1 GRAT"
img20191018_15302144_0001.jpg,Enr,"imm PACHA CENTRE -BlocB 75 Av Kherreddine Pacha,1073 MONTPLAISIR TUNIS,Maincule TVA,1456KAM000,Telephone,{216} 71 95 09 02,Telecope,(216) 71 95 08 14",MEDDIS DISTRIBUTION,"Centre Commercial Tunis City,Matncule TVA,783298 M P M 000,Lieu De Livraison MEDDIS DISTRIBUTION",629.986 19 00%,988830,. ina),03/10/18,5152842,6193800,"DRAP DE LIT DOLCE 2PL 220X240 +DH160X200,UNI GRAT"
img20191018_15315464_0001.jpg,"( Vis z 1 2082 Ben Arous Tunisie,&  uuE","44 Rue de Tunis Zone Industrielle Mghira 2,y Tel 79-408707 Fax 79-408 346,Y sogene@topnet tn,SARL au capitai de 1000.000 DT - Matricule fiscale. 810873 C/A/M/000 - Code en douane. 808862E- R.C B1149442002",MEDDIS DISTRIBUTION GeantTunis City,ARIANA,19.00%,988830,1888.0,08/08/18,76903000,916067,Gant vinyte pour cremene de 100 p
img20191018_15334618_0001.jpg,READISTRIBUTION.,"MF 1088264 K/P:M:000 RC  B021486 2009 CH FSIN,Tet:+216 71 425 708 71.426.723 71.427 810 Fax 71.207 596 71.418 262,E-maif international.ti ade@planet.tn",STE MEDDIS SA,"CENTRE COMMERCIAL TUNIS CITY,2032 TUNIS,783298MPMO0G,1006 A {pouf AR",19.00%,988830,U FACTURE A RERMUE 000 038/18__ :,07/08/2018,3836800,4566511,"(CR,DEGRIPPANT,POUR CONTACT ELECTRONIQUE  36) sum _. 288.000. 18.00) ,_EC633 _ ____ NETTOYANT,RINCAGE AVANT VIDANGE ,(RINGAGERADATEUR, _(LAVEMOTEUR,LAVE MOTEUR 'MOUSSE,DE BRILLANCE CUIR,CREME,Ice? _NETTOVANTDECUR , NENOANTOENNE ee   24),DE BORD,_____IRENOVATEUR TABLEAU, SHAMPOING BRILLANT 2,D _. JNETTOYANT TOUTE SURFACE _,Die? 7 (NETIOYANTINJECTEURDICSEL 1 24. 6850 164.400! 100),TRAITEMENT CARBURANT DIESEL,STOPrUNEE,INETTOVANT INJECTEUR ESSENCE __,(SERVIETTE DE NETTOYAGE"
img20191018_15352123_0001.jpg,"Ste Epsilon,EPSILON","1 Rue Jeune Foyer Al Baraka App1.,1004 EL MENZAH,En,Email: contact@epsilon.com.t,Tel:,71387623,Fe,FSC,Web: www.epsilon.com.tn,Fax -,71387623,HE), 1378637/J/A/M/000,MF.",MEDDIS DISTRIBUTION,"Centre Commercial TUNISCITY-2032 Ariana,Tunisie,783298 /M/P/M/000",19.00%,2233183,FC0302 /2018,17/10/2018,11753595,1387378,"Hotte casquette Inox,60cm,Lave Vaisselle 13,couverts/ 8,prog/Inox/Afficheur,ML 7kg - 1200tr/min -,Silver - Water Balance"
img20191018_15361957_0001.jpg,L nn I DI S,"Rue Habib Bougotfa 8011 Dar Chodbone Nubeul Tunste,72 365 488,GSM (+216) 20 116 693 Fax"" (+216),com,urdisunidis@gmen,RC. BSTISAS20NE,MF 1A54739/B/A/M/OOU",STE LA MEDITERRANEENNE DE DIST,"Adresse:,CENTRE COMMERCIAL TUNISCITY ARIANA,MF:,783298MPM000",19.00%,"280260,53248",Ndeg: 000388,27/09/2018,11753595,334108,"GEL DOUCHE LILIUM ET FRUIT DU DRAGON 750,GEL DOUCHE FRANGIPANI ET PECHE 750ML,GEL DOUCHE TALC ET IRIS 750ML,SHAMPOOING ARGAN ET KERATINE 250ML,SHAMPOOING LISSAGE TOTAL"
img20191018_15561646_0001.jpg,L nn I DI S,"STE  EONDERIE SASSI gAEHs,GP1 KM32.700 ROUTE DE TUNIS ""nur,Ro ma us,se,Eu 20,Email: fonderie sas:,voww fon Prend,ot in,RC. . 5165471997,TVA: 206TeR/AMenON",SOCIETE MEDDIS DISTRIBUTION,"CENTRE COMMRECIAL TUNIS CITY,SABELET BEN AMMAR -ARIANA,2052,TUNISIE,Code TVA,783298M/P/M/000",19.00%,56704950,FACTURE Ndeg 20180236,18AE7/207T8,3047801060,3554907,"CASSEROLE ALU DIAM 16,CASSEROLE ALU DIAM 20,CASSEROLE ALU DIAM 18,CASSEROLE ALU DIAM 10,CASSEROLE ALU DIAM 12,CASSEROLE ALU DIAM 14,/ QUEUE DIAM 24,POELE A FRIRE ALU,POELE A FRIRE ALU /QUEUE DIAM 28,GRILLE VIANDE,FAITOUT ALU DIAM 27,FAITOUT FONDERIE SASS! ALU Diam-Re,FAITOUT ALU DIAM 18,FAITOUT ALU DIAM 22,FAITOUT ALU DIAM 20,FAITOUT ALU DIAM 16,COUSCOUSSIER ALU 25L,COUSCOUSSIER ALU 44,COUSCOUSSIER ALU 6,COUSCOUSSIER ALU  8L,COUSCOUSSIER ALU 401,PRESSE AIL"
img20191018_15564952_0001.jpg,"Bal,MENAGE,SOGIETE ,TUNISIE !",Articles Menaoers et Electromenaaers. Verrerie Hoteliere et Menagere,Doit MEEDDIS DISTRIBUTION,"EUR COMMERCIAL TUNIS CITY,ARIANA TUNIS,MATRICULE FISCAL 783298MPM000",Montant TVA 19%,11602650,1646.0,of/11/2018,3047801060,72807840,"BOUTONS DE SERRAGE EN BAKELITE COULEUR,2219500230 NOIR,2219002490  ANSF EN BAKELITE NOIR AVEC VIS ET RONDELLE,AXE CENTRAL COMP CUIV AV BUTE A BILLE ET,221900260 ENJOLIV,221900270 JOINT EN CAOUTCHOUC NOIR 8/10"
img20191018_15573010_0001.jpg,Soclete MarketingCom S.A.R.L,"Siege Social : 13. Rue 8612 impasse 03 Charguia !. 2053 Tunis,MF : 1059522/X/A/M/000 RC:B0151762008 Id.Douane : 835455K,Tel.: 54 968 606,Fax : 71 950 336,E-mail : marketingcomsarl@gmail.com",Client : Code : 29 Nom : Societe La Meediterraneenne de Distribution MEDDIS,"MF 783298/M/P/M/000,Adresse : Centre Commercial FUNIS CFA Y - 2032 Ariana Fumsie",Montant TVA 19%,140596,Facture Ndeg 194/2018,Tumus le 27/07/2018,739981,881177,Shark Cnerey Drink
img20191018_15583129_0001.jpg,{liance,"ALLIANCE BUSINESS COMPANY Z Industrielle BP295 Rue de {a physique - 2013 Bert Arous TUNISIE,Capital 50000 DT TVA 349623 H/M/000 RCS B186041997,Tel (+216. 71 380 134 (LG); Fax (+216) /1 384 144","Raison Soctale LA MEDITERRANEENNE DE,DISTRIBUTION MEDDIS (GEANT)","ELAOUINA CENTE. T MHIRI Tel,MARSA. TN 2045, 783298M/P/M/000,IBC Ndeg CC180100",Montant TVA 19%,49986999999999995,F1800186,01/11/18,2923291000,31306750,"Selon BL Ne BL180256 du 31M0/18,APRES SHAMPOING SOFT WAVE,FRAISES174819,SOFT WAVE FRAISE ET VANILLE,174828 DE 40"
img20191018_16000180_0001.jpg,"c--,Ste International Trading Company","Res OLFA. cite AMAL Den Den 2011 Manouba,1432918 Z,MF",Mfeddis Geant Turus City,"Coce TVA Cent 783298 MPiV/000,Agresse Centre Commercia Tunis City 2032 Arrana,Ron de Livraison Mdeg 12397",Montant TVA 19%,36845,FACTURE Xe 0007112,TUNIS LE 3410/7018,192869,230115," --,kromage Boy Porton_,],nono 55e, lfozze Max Poruon 0 135 Ky,14,a"
img20191018_16013637_0001.jpg,CODIPA,"55 Avenue khereddine Pacha Montplaisir 1073 Tunis,TEL: 31 402 109,FAX : 32 402 109,ME#1404413 V / P / M 000","GEANT,HYPER GEANT TUNIS CITY","CENTRE COMMERCIAL TUNIS CITY ARIANA 2032 TUNIS,7832S38MPM000",Montant TVA 19%,0000,FACTURE Ndeg 01872 / 2018,08/02'2018,192869,"758000,758700","HARICOTS BLANCS 750 G,LENTILLES VERTES 750G,LENTILLES ROUGES 750G,BORGHOL FIN 750G"
img20191018_16022195_0001.jpg,"Natilait,JS","/,pee des ruines,ns.,7060,Biz,Tel: 70026205,Fax: 70026210,M.F: 1337333/T/A/M/000 R.C: B0438152014,Capital social en TND:,3 800 000.000,RIB:14201201101700594130",LA MEDITERRANENNE DE DISTRIBUTION,"BOURGO MALL MIDOUN JERBA,000 CENTRE COMMERCIEL BOURGO,4116,DJERBA MIDOUNE,Tunisie,M.F:,783298 M/A/E DOD1,RC:,Tel:,Fax:",Montant TVA 19%,22009510,FACTURE Ndeg 01872 / 2018,02/07/2018,101629,1384451,"Brasse 70g Fraise,Brasse 70g Tarte/Framboise,mboise, Brasse 70g Orange,mboise,Jus Lacte Fraise,Jus Lacte Peche,ICOt,Creme Fraiche Natilat,nt 16CL,Creme Fraiche Natilait,ut 35CL,Montagne de gout,Isette"
img20191018_16045190_0001.jpg,Societe de recherche et confection,Matricule Frscal 529 748 D/A/M/000,Doit Meddis distribution,"Adresse C COMMERCIAE TUNIS CITY ARIANA - Tunis,Loue TVA,783298/M/P/M/000",Montant TVA 19%,72538,"Fi (S],re N373",10/10/2018,420000,454918,"999022421767? Pantalon lears futur maman non 78/48,289)324217615Pantaton Jeans futur maman bleu 38/48"
img20191018_16060104_0001.jpg,"OMPAGNIE DE REPRESENTATION di,)","Reese ae,ME RAQR2ARAMNON,RC 806313372004,Banque BNA RIB 135120011500521446F",MEDDIS SA,"Centre commerctal Tunis city NT,aienrLky  Code T V 4 0783298M/P/M000,maESsMEMEENNESENHMNEES,N O x S ] 3X Tel 70836000,Fax 70835920/ 935,a a Don",Montant TVA 19%,543631,"Fi (S],re N373",Lundi. Le 24 Decembre 2018,2861211,3405442,"Bailon Paw patrol 23cm 2531,Ballon SpongeBob 28cm Ref 2613,Batlon Pnncesse 15 em Ref 1112,Ballon Princesse 23cm Ref 2618/2661,saton Mickey Club House 23cm Ref,Ballon Spider-Man 23cm 2503,l'Tnoycle Be move Cars 3 Ref 740310.,.Puzzie 100pcs XXL dinosaures 10665,Magnificient stampset Frozen 680029,Iley Glow Jewels & Nail Art Frozen 680111,Gran Turismo asst 212054050,Cars glow in the deark set 7052009,Disney Kalerdoscope 4asst 9448426,lroning Beads disney princesse 044111"
img20191018_16065514_0001.jpg,TUCAL,"SARL au Cid de 18.009200 Dinars,Route de Mateur km 8 - 2,La Manouba,Tel.:71 601 611-71 601 833 Fax 71 601 251,E-mail info tucol@tucol com in Site Web wwwiucol com.tn,ns,R.I.B. : BH 14062062101700069664",MEDDIS SA," CET! GFANI TUNIS CHA,K: LAUAL. Centre Commercial TE NIS CLIN,T ARIANA 2032 - TUNISIE,Mat Fiscal 783298 M/P/\1/000",7.00 !,16850,FC1800610,PATF FACILURF-H20S2918,4007120,158167,"C1S CONE. ABRICOTS (24 BTS1/2),CiS EUR ONF. COINGS,24 BTS p2,CTS CONF COINGS,(12 BIS 4/4),[CTS CONF COINGS (6 BTS #1),[ETS GODFIS CONE PACE DE 8"
img20191018_16080657_0001.jpg,TUCAL,"SARL au Cid de 18.009200 Dinars,Route de Mateur km 8 - 2,La Manouba,Tel.:71 601 611-71 601 833 Fax 71 601 251,E-mail info tucol@tucol com in Site Web wwwiucol com.tn,ns,R.I.B. : BH 14062062101700069664",(tent LA MEDIT.DISTRIB MEDDIS DJERBA,"OO CENTRE COMER BURGO,4116 MALL MIDOUN,RE ATRIGULE FISCALE CLIENT,Es A E 001",D. 4 1900,184484, 18F08502,Ed,97009680,101560520," BARBAROSSA EDAM, GIRASOLE GOUDA,TOP-17118 P01F020003 PIZZA TOP,PO1F02000* MOZZARE-_LA FILONE,FIORELLA PIZZAPARTY BOYAUX,PO0F020702 FROMAGE RAPE FIORE 1 KG, RAPE PRIMO GRUYERE * KG,PGOF029002 RICOTTA FRESCA DOPPIA PANNA,PIZZA ONE, POSFD300021 SICILIEN AUX FINES HERBES, PO3FOISDD023 SICILIEN THYME"
